Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay
2008,1,3,4,1731,1710,1822,1810,WN,2377,N229WN,111,120,95,12,21,SLC,LAX,590,0,A,Y,,,,
2008,1,3,4,1026,1010,1124,1110,WN,2549,N622SW,118,120,97,14,16,SLC,LAX,590,1,A,N,,,,
2008,1,3,4,2051,1955,2140,2050,WN,2986,N671SW,109,115,93,50,56,SLC,LAX,590,1,A,Y,,,,
2008,1,3,4,1659,1625,2057,2025,WN,337,N488WN,178,180,154,32,34,SLC,MDW,1258,1,N,N,,,,
2008,1,3,4,840,830,1236,1230,WN,401,N242WN,176,180,152,6,10,SLC,MDW,1258,0,N,N,,,,
2008,1,3,4,1425,1415,1518,1515,WN,130,N654SW,113,120,98,3,10,SLC,OAK,588,0,N,N,,,,
2008,1,3,4,1754,1725,1859,1825,WN,901,N636WN,125,120,113,34,29,SLC,OAK,588,0,N,N,,,,
2008,1,3,4,1057,1055,1149,1155,WN,2527,N602SW,112,120,102,-6,2,SLC,OAK,588,0,N,N,,,,
2008,1,3,4,635,635,741,740,WN,3245,N780SW,126,125,94,1,0,SLC,OAK,588,0,N,N,,,,
2008,1,3,4,2102,2015,2203,2120,WN,3743,N247WN,121,125,98,43,47,SLC,OAK,588,0,N,N,,,,
2008,1,3,4,838,840,927,945,WN,622,N210WN,109,125,92,-18,-2,SLC,PDX,630,0,N,N,,,,
2008,1,3,4,1938,1815,2026,1915,WN,1852,N239WN,108,120,93,71,83,SLC,PDX,630,0,N,N,,,,
2008,1,3,4,1250,1205,1343,1310,WN,3141,N717SA,113,125,95,33,45,SLC,PDX,630,0,N,N,,,,
2008,1,3,4,1437,1345,1603,1520,WN,508,N455WN,86,95,73,43,52,SLC,PHX,507,0,N,N,,,,
2008,1,3,4,837,830,1011,1010,WN,769,N608SW,94,100,76,1,7,SLC,PHX,507,0,N,Y,,,,
2008,1,3,4,1547,1515,1718,1650,WN,966,N345SA,91,95,79,28,32,SLC,PHX,507,0,B,N,,,,
2008,1,3,4,1748,1725,1920,1905,WN,1214,N431WN,92,100,79,15,23,SLC,PHX,507,1,C,Y,,,,
2008,1,3,4,2153,2130,2322,2305,WN,1747,N613SW,89,95,77,17,23,SLC,PHX,507,1,C,N,,,,
2008,1,3,4,1121,1115,1251,1255,WN,2360,N618WN,90,100,77,-4,6,SLC,PHX,507,1,A,Y,,,,
2008,1,3,4,2102,1940,2234,2115,WN,2369,N739GB,92,95,76,79,82,SLC,PHX,507,1,B,N,,,,
2008,1,3,4,646,635,828,815,WN,3949,N323SW,102,100,74,13,11,SLC,PHX,507,1,N,Y,,,,
2008,1,3,4,1132,1120,1152,1150,WN,1002,N745SW,80,90,65,2,12,SLC,RNO,422,0,N,N,,,,
2008,1,3,4,624,625,737,745,WN,296,N367SW,133,140,100,-8,-1,SLC,SEA,689,0,N,Y,,,,
2008,1,3,4,1210,1115,1301,1230,WN,643,N756SA,111,135,97,31,55,SLC,SEA,689,0,N,N,,,,
2008,1,3,4,1711,1645,1813,1755,WN,1660,N613SW,122,130,104,18,26,SLC,SEA,689,0,N,N,,,,
2008,1,3,4,1139,1130,1515,1515,WN,70,N367SW,156,165,141,0,9,SLC,STL,1156,0,N,N,,,,
2008,1,3,4,1643,1605,2013,1950,WN,125,N782SA,150,165,135,23,38,SLC,STL,1156,0,A,N,,,,
2008,1,3,4,915,910,1024,1020,WN,474,N686SW,69,70,60,4,5,SMF,BUR,358,1,A,N,,,,
2008,1,3,4,1825,1810,1931,1920,WN,740,N270WN,66,70,57,11,15,SMF,BUR,358,1,A,N,,,,
2008,1,3,4,631,630,740,740,WN,778,N607SW,69,70,60,0,1,SMF,BUR,358,1,B,N,,,,
2008,1,3,4,1400,1350,1512,1500,WN,1045,N293,72,70,58,12,10,SMF,BUR,358,1,C,Y,,,,
2008,1,3,4,1225,1225,1336,1335,WN,1120,N364SW,71,70,61,1,0,SMF,BUR,358,1,C,Y,,,,
2008,1,3,4,1611,1545,1727,1650,WN,1252,N324SW,76,65,61,37,26,SMF,BUR,358,1,N,Y,,,,
2008,1,3,4,754,755,905,905,WN,1321,N318SW,71,70,59,0,-1,SMF,BUR,358,0,A,Y,,,,
2008,1,3,4,1123,1045,1231,1155,WN,1573,N613SW,68,70,59,36,38,SMF,BUR,358,1,N,N,,,,
2008,1,3,4,2141,2045,2249,2155,WN,1853,N384SW,68,70,57,54,56,SMF,BUR,358,0,N,N,,,,
2008,1,3,4,NA,1615,NA,1720,WN,2457,,NA,65,NA,NA,NA,SMF,BUR,358,0,N,N,,,,
2008,1,3,4,1943,1935,2050,2045,WN,2540,N662SW,67,70,56,5,8,SMF,BUR,358,0,N,N,,,,
2008,1,3,4,850,840,1001,1000,WN,157,N481WN,71,80,61,1,10,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,2124,2110,2250,2230,WN,446,N645SW,86,80,62,20,14,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,2006,1920,2122,2035,WN,728,N626SW,76,75,63,47,46,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,1832,1810,1942,1925,WN,908,N480WN,70,75,60,17,22,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,1403,1335,1521,1455,WN,1050,N212WN,78,80,64,26,28,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,1544,1520,1659,1635,WN,2192,N313SW,75,75,63,24,24,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,602,600,718,720,WN,2906,N794SW,76,80,61,-2,2,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,1150,1120,1310,1235,WN,3232,N201LV,80,75,66,35,30,SMF,LAS,397,0,N,N,,,,
2008,1,3,4,1534,1510,1650,1630,WN,71,N312SW,76,80,62,20,24,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,1403,1310,1521,1430,WN,73,N331SW,78,80,63,51,53,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,618,620,736,740,WN,133,N749SW,78,80,60,-4,-2,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,1136,1135,1246,1255,WN,330,N236WN,70,80,60,-9,1,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,1840,1720,1959,1840,WN,386,N718SW,79,80,58,79,80,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,941,940,1053,1100,WN,1668,N262WN,72,80,59,-7,1,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,1938,1915,2055,2035,WN,2202,N758SW,77,80,60,20,23,SMF,LAX,373,0,N,N,,,,
2008,1,3,4,807,800,931,920,WN,2635,N335SW,84,80,66,11,7,SMF,LAX,373,0,A,N,,,,
2008,1,3,4,2130,2115,2250,2235,WN,2815,N284WN,80,80,59,15,15,SMF,LAX,373,1,A,N,,,,
2008,1,3,4,1636,1610,1759,1730,WN,3588,N732SW,83,80,60,29,26,SMF,LAX,373,1,B,N,,,,
2008,1,3,4,712,705,1220,1220,WN,1949,N650SW,188,195,174,0,7,SMF,MCI,1442,1,B,N,,,,
2008,1,3,4,640,640,1222,1235,WN,234,N798SW,222,235,209,-13,0,SMF,MDW,1790,1,B,Y,,,,
2008,1,3,4,1455,1330,2042,1925,WN,567,N765SW,227,235,207,77,85,SMF,MDW,1790,1,N,N,,,,
2008,1,3,4,824,825,939,940,WN,498,N336SW,75,75,62,-1,-1,SMF,ONT,389,0,N,Y,,,,
2008,1,3,4,942,945,1056,1100,WN,627,N320SW,74,75,62,-4,-3,SMF,ONT,389,0,N,Y,,,,
2008,1,3,4,2240,2125,2355,2240,WN,633,N314SW,75,75,57,75,75,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,1353,1310,1506,1425,WN,1424,N385SW,73,75,61,41,43,SMF,ONT,389,0,N,Y,,,,
2008,1,3,4,1107,1105,1221,1220,WN,1495,N318SW,74,75,62,1,2,SMF,ONT,389,0,N,Y,,,,
2008,1,3,4,1609,1550,1723,1705,WN,1496,N600WN,74,75,62,18,19,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,1201,1200,1311,1315,WN,2385,N338SW,70,75,59,-4,1,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,2028,1940,2139,2055,WN,2458,N409WN,71,75,58,44,48,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,2243,2025,2353,2140,WN,2807,N344SW,70,75,58,133,138,SMF,ONT,389,0,A,N,,,,
2008,1,3,4,710,715,825,830,WN,3515,N737JW,75,75,62,-5,-5,SMF,ONT,389,1,N,N,,,,
2008,1,3,4,1732,1710,1848,1825,WN,3659,N321SW,76,75,63,23,22,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,1439,1430,1555,1545,WN,3764,N633SW,76,75,60,10,9,SMF,ONT,389,0,N,N,,,,
2008,1,3,4,2127,2105,2246,2230,WN,102,N639SW,79,85,68,16,22,SMF,PDX,479,0,B,N,,,,
2008,1,3,4,910,900,1028,1030,WN,350,N660SW,78,90,67,-2,10,SMF,PDX,479,1,B,N,,,,
2008,1,3,4,701,700,820,835,WN,577,N627SW,79,95,67,-15,1,SMF,PDX,479,1,B,N,,,,
2008,1,3,4,1354,1330,1537,1500,WN,957,N344SW,103,90,66,37,24,SMF,PDX,479,1,B,N,,,,
2008,1,3,4,1124,1100,1250,1230,WN,2121,N632SW,86,90,70,20,24,SMF,PDX,479,1,B,N,,,,
2008,1,3,4,1705,1645,1826,1815,WN,2720,N629SW,81,90,67,11,20,SMF,PDX,479,1,N,N,,,,
2008,1,3,4,1921,1855,2037,2025,WN,3155,N449WN,76,90,65,12,26,SMF,PDX,479,0,N,Y,,,,
2008,1,3,4,1956,1940,2236,2225,WN,517,N345SA,100,105,89,11,16,SMF,PHX,647,0,N,N,,,,
2008,1,3,4,611,610,853,900,WN,873,N287WN,102,110,87,-7,1,SMF,PHX,647,0,N,N,,,,
2008,1,3,4,1722,1625,2010,1915,WN,964,N362SW,108,110,96,55,57,SMF,PHX,647,0,N,N,,,,
2008,1,3,4,835,835,1115,1125,WN,1946,N238WN,100,110,88,-10,0,SMF,PHX,647,0,A,N,,,,
2008,1,3,4,1001,1000,1241,1250,WN,2039,N606SW,100,110,89,-9,1,SMF,PHX,647,1,A,N,,,,
2008,1,3,4,1229,1220,1511,1510,WN,2786,N278WN,102,110,90,1,9,SMF,PHX,647,1,A,N,,,,
2008,1,3,4,2131,2105,11,2350,WN,3585,N270WN,100,105,87,21,26,SMF,PHX,647,1,N,Y,,,,
2008,1,3,4,1819,1800,1942,1925,WN,114,N343SW,83,85,70,17,19,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1817,1710,1937,1835,WN,151,N750SA,80,85,71,62,67,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1301,1245,1423,1410,WN,179,N226WN,82,85,71,13,16,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,2133,2055,2300,2220,WN,181,N715SW,87,85,70,40,38,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1219,1200,1349,1325,WN,294,N398SW,90,85,76,24,19,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,614,615,740,740,WN,297,N743SW,86,85,74,0,-1,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,834,835,1002,1000,WN,378,N726SW,88,85,73,2,-1,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1437,1410,1601,1535,WN,410,N327SW,84,85,73,26,27,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1036,1025,1156,1150,WN,505,N762SW,80,85,70,6,11,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,730,735,854,900,WN,764,N261WN,84,85,73,-6,-5,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1219,1110,1354,1235,WN,1156,N630WN,95,85,75,79,69,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,2022,1920,2146,2045,WN,1395,N391SW,84,85,73,61,62,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,1547,1540,1708,1705,WN,1775,N607SW,81,85,71,3,7,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,2156,2130,2318,2255,WN,2467,N770SA,82,85,74,23,26,SMF,SAN,480,0,N,N,,,,
2008,1,3,4,958,955,1139,1150,WN,337,N488WN,101,115,82,-11,3,SMF,SEA,605,1,A,N,,,,
2008,1,3,4,1820,1755,2016,1945,WN,775,N633SW,116,110,98,31,25,SMF,SEA,605,1,A,N,,,,
2008,1,3,4,1342,1315,1523,1510,WN,1010,N744SW,101,115,88,13,27,SMF,SEA,605,1,B,N,,,,
2008,1,3,4,631,635,810,830,WN,2471,N337SW,99,115,83,-20,-4,SMF,SEA,605,1,B,N,,,,
2008,1,3,4,2033,2010,2215,2200,WN,3600,N686SW,102,110,89,15,23,SMF,SEA,605,1,N,N,,,,
2008,1,3,4,1856,1900,2019,2025,WN,263,N710SW,83,85,67,-6,-4,SMF,SNA,404,0,N,Y,,,,
2008,1,3,4,847,850,1005,1015,WN,265,N407WN,78,85,69,-10,-3,SMF,SNA,404,0,N,N,,,,
2008,1,3,4,641,640,808,805,WN,558,N799SW,87,85,72,3,1,SMF,SNA,404,0,N,N,,,,
2008,1,3,4,1352,1315,1519,1435,WN,2709,N445WN,87,80,68,44,37,SMF,SNA,404,0,N,N,,,,
2008,1,3,4,1613,1535,1735,1655,WN,3072,N727SW,82,80,68,40,38,SMF,SNA,404,0,A,N,,,,
2008,1,3,4,1717,1715,1836,1835,WN,3140,N418WN,79,80,68,1,2,SMF,SNA,404,1,A,N,,,,
2008,1,3,4,1040,1040,1201,1205,WN,3689,N737JW,81,85,70,-4,0,SMF,SNA,404,1,A,N,,,,
2008,1,3,4,1320,1320,1421,1425,WN,74,N764SW,61,65,46,-4,0,SNA,LAS,226,1,N,Y,,,,
2008,1,3,4,2037,1950,2145,2055,WN,486,N264LV,68,65,48,50,47,SNA,LAS,226,0,N,N,,,,
2008,1,3,4,1030,1005,1139,1110,WN,693,N232WN,69,65,48,29,25,SNA,LAS,226,0,N,N,,,,
2008,1,3,4,802,800,900,905,WN,830,N436WN,58,65,45,-5,2,SNA,LAS,226,0,N,N,,,,
2008,1,3,4,1531,1525,1632,1630,WN,1865,N745SW,61,65,47,2,6,SNA,LAS,226,0,N,N,,,,
2008,1,3,4,1800,1800,1920,1905,WN,2794,N468WN,80,65,44,15,0,SNA,LAS,226,0,N,N,,,,
2008,1,3,4,NA,2125,NA,2245,WN,366,,NA,80,NA,NA,NA,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,648,645,824,825,WN,1080,N490WN,96,100,70,-1,3,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,2016,2000,2143,2120,WN,2093,N241WN,87,80,74,23,16,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,1102,1105,1226,1225,WN,2735,N773SA,84,80,70,1,-3,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,1539,1505,1706,1625,WN,2796,N445WN,87,80,76,41,34,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,1752,1730,1920,1855,WN,3159,N727SW,88,85,71,25,22,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,849,850,1010,1015,WN,3340,N700GS,81,85,69,-5,-1,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,1253,1230,1421,1355,WN,3776,N270WN,88,85,73,26,23,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,1627,1555,1752,1720,WN,3853,N434WN,85,85,77,32,32,SNA,OAK,371,0,N,N,,,,
2008,1,3,4,909,915,1110,1130,WN,248,N245WN,61,75,48,-20,-6,SNA,PHX,338,1,A,N,,,,
2008,1,3,4,2044,2045,2257,2255,WN,263,N710SW,73,70,47,2,-1,SNA,PHX,338,1,A,N,,,,
2008,1,3,4,655,645,924,920,WN,1428,N412WN,89,95,54,4,10,SNA,PHX,338,1,B,N,,,,
2008,1,3,4,1231,1225,1433,1435,WN,1506,N737JW,62,70,48,-2,6,SNA,PHX,338,1,B,N,,,,
2008,1,3,4,1640,1640,1850,1850,WN,1566,N498WN,70,70,50,0,0,SNA,PHX,338,1,N,N,,,,
2008,1,3,4,1435,1440,1640,1650,WN,1745,N753SW,65,70,49,-10,-5,SNA,PHX,338,0,N,Y,,,,
2008,1,3,4,1858,1900,2114,2110,WN,3140,N418WN,76,70,57,4,-2,SNA,PHX,338,0,N,N,,,,
2008,1,3,4,1022,1025,1225,1235,WN,3657,N260WN,63,70,50,-10,-3,SNA,PHX,338,0,N,N,,,,
2008,1,3,4,1850,1815,2004,1930,WN,192,N292WN,74,75,61,34,35,SNA,SJC,342,0,N,N,,,,
2008,1,3,4,1043,1040,1156,1155,WN,352,N407WN,73,75,61,1,3,SNA,SJC,342,0,A,N,,,,
2008,1,3,4,830,830,941,945,WN,645,N799SW,71,75,60,-4,0,SNA,SJC,342,1,A,N,,,,
2008,1,3,4,1626,1555,1736,1710,WN,1413,N706SW,70,75,60,26,31,SNA,SJC,342,1,A,N,,,,
2008,1,3,4,730,715,844,830,WN,1689,N451WN,74,75,58,14,15,SNA,SJC,342,1,N,Y,,,,
2008,1,3,4,2044,2030,2213,2145,WN,1935,N422WN,89,75,72,28,14,SNA,SJC,342,0,N,N,,,,
2008,1,3,4,1511,1405,1623,1520,WN,1941,N758SW,72,75,58,63,66,SNA,SJC,342,0,N,N,,,,
2008,1,3,4,NA,1230,NA,1345,WN,2209,,NA,75,NA,NA,NA,SNA,SJC,342,0,N,N,,,,
2008,1,3,4,945,945,1106,1110,WN,576,N236WN,81,85,68,-4,0,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,745,745,901,915,WN,659,N262WN,76,90,65,-14,0,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,1249,1140,1415,1305,WN,970,N765SW,86,85,71,70,69,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,1804,1730,1921,1855,WN,2115,N758SW,77,85,66,26,34,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,2108,2100,2231,2225,WN,3401,N251WN,83,85,72,6,8,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,1923,1920,2046,2045,WN,3498,N284WN,83,85,69,1,3,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,1442,1420,1610,1545,WN,3501,N732SW,88,85,69,25,22,SNA,SMF,404,0,N,N,,,,
2008,1,3,4,810,745,936,930,WN,1586,N293,146,165,132,6,25,STL,ABQ,934,0,N,N,,,,
2008,1,3,4,1730,1615,1848,1730,WN,2205,N675AA,78,75,62,78,75,STL,BHM,410,1,A,N,,,,
2008,1,3,4,1915,1810,2219,2105,WN,86,N680AA,124,115,108,74,65,STL,BWI,737,1,A,N,,,,
2008,1,3,4,1445,1420,1744,1715,WN,406,N371SW,119,115,103,29,25,STL,BWI,737,1,B,N,,,,
2008,1,3,4,1004,950,1256,1245,WN,974,N410WN,112,115,101,11,14,STL,BWI,737,1,B,N,,,,
2008,1,3,4,2202,2100,45,2350,WN,1156,N630WN,103,110,91,55,62,STL,BWI,737,1,B,Y,,,,
2008,1,3,4,613,615,917,910,WN,2037,N646SW,124,115,104,7,-2,STL,BWI,737,0,N,N,,,,
2008,1,3,4,1911,1905,2143,2130,WN,752,N627SW,92,85,75,13,6,STL,CLE,487,0,N,Y,,,,
2008,1,3,4,953,950,1222,1220,WN,3151,N783SW,89,90,75,2,3,STL,CLE,487,0,N,Y,,,,
2008,1,3,4,1656,1610,1908,1825,WN,283,N213WN,72,75,57,43,46,STL,CMH,410,0,N,N,,,,
2008,1,3,4,1001,1005,1214,1220,WN,928,N775SW,73,75,62,-6,-4,STL,CMH,410,0,N,Y,,,,
2008,1,3,4,1258,1125,1429,1310,WN,29,N652SW,91,105,79,79,93,STL,DAL,546,0,N,Y,,,,
2008,1,3,4,2040,1945,2214,2130,WN,479,N622SW,94,105,81,44,55,STL,DAL,546,0,N,N,,,,
2008,1,3,4,920,925,1106,1110,WN,501,N515SW,106,105,83,-4,-5,STL,DAL,546,0,N,N,,,,
2008,1,3,4,638,630,817,815,WN,513,N501SW,99,105,82,2,8,STL,DAL,546,0,N,N,,,,
2008,1,3,4,2104,2100,2239,2245,WN,1062,N380SW,95,105,81,-6,4,STL,DAL,546,1,A,N,,,,
2008,1,3,4,1324,1310,1457,1455,WN,1679,N645SW,93,105,80,2,14,STL,DAL,546,0,N,N,,,,
2008,1,3,4,1749,1740,1927,1925,WN,2007,N612SW,98,105,82,2,9,STL,DAL,546,0,N,N,,,,
2008,1,3,4,1513,1435,1645,1620,WN,2361,N348SW,92,105,80,25,38,STL,DAL,546,0,N,N,,,,
2008,1,3,4,844,845,1114,1110,WN,426,N360SW,90,85,72,4,-1,STL,DTW,440,1,B,N,,,,
2008,1,3,4,2116,2030,2337,2250,WN,2889,N204WN,81,80,64,47,46,STL,DTW,440,1,B,N,,,,
2008,1,3,4,1547,1525,1816,1755,WN,3949,N323SW,89,90,72,21,22,STL,DTW,440,1,B,N,,,,
2008,1,3,4,909,855,1240,1230,WN,631,N457WN,151,155,137,10,14,STL,FLL,1056,1,B,N,,,,
2008,1,3,4,2018,1945,2212,2150,WN,982,N494WN,114,125,98,22,33,STL,HOU,687,1,B,N,,,,
2008,1,3,4,1506,1440,1700,1650,WN,983,N223WN,114,130,102,10,26,STL,HOU,687,0,N,N,,,,
2008,1,3,4,1124,1125,1312,1335,WN,2009,N462WN,108,130,98,-23,-1,STL,HOU,687,0,N,Y,,,,
2008,1,3,4,727,730,925,940,WN,2358,N651SW,118,130,107,-15,-3,STL,HOU,687,0,N,N,,,,
2008,1,3,4,1805,1735,1940,1915,WN,725,N259WN,215,220,201,25,30,STL,LAS,1372,0,N,N,,,,
2008,1,3,4,1158,1200,1332,1345,WN,1011,N248WN,214,225,201,-13,-2,STL,LAS,1372,0,N,N,,,,
2008,1,3,4,658,650,830,835,WN,2121,N632SW,212,225,197,-5,8,STL,LAS,1372,1,A,N,,,,
2008,1,3,4,1512,1450,1727,1700,WN,440,N720WN,255,250,234,27,22,STL,LAX,1593,1,A,N,,,,
2008,1,3,4,947,935,1048,1040,WN,2177,N522SW,61,65,43,8,12,STL,LIT,296,1,A,N,,,,
2008,1,3,4,1916,1825,2016,1930,WN,2263,N514SW,60,65,46,46,51,STL,LIT,296,0,N,Y,,,,
2008,1,3,4,1250,1250,1349,1350,WN,187,N690SW,59,60,45,-1,0,STL,MCI,237,0,N,N,,,,
2008,1,3,4,930,925,1031,1025,WN,472,N310SW,61,60,46,6,5,STL,MCI,237,0,N,N,,,,
2008,1,3,4,2115,2110,2213,2210,WN,954,N644SW,58,60,43,3,5,STL,MCI,237,0,N,N,,,,
2008,1,3,4,1748,1730,1849,1830,WN,977,N376SW,61,60,46,19,18,STL,MCI,237,0,N,N,,,,
2008,1,3,4,1517,1520,1617,1620,WN,1209,N653SW,60,60,45,-3,-3,STL,MCI,237,0,N,N,,,,
2008,1,3,4,631,630,730,735,WN,2298,N338SW,59,65,43,-5,1,STL,MCI,237,0,N,N,,,,
2008,1,3,4,1541,1535,1852,1850,WN,70,N367SW,131,135,115,2,6,STL,MCO,880,0,A,N,,,,
2008,1,3,4,2037,2010,2347,2325,WN,125,N782SA,130,135,114,22,27,STL,MCO,880,1,A,N,,,,
2008,1,3,4,1124,1120,1430,1435,WN,1025,N635SW,126,135,111,-5,4,STL,MCO,880,1,B,N,,,,
2008,1,3,4,639,640,953,1000,WN,3342,N667SW,134,140,112,-7,-1,STL,MCO,880,1,A,Y,,,,
2008,1,3,4,1653,1650,1751,1750,WN,30,N689SW,58,60,43,1,3,STL,MDW,251,1,A,Y,,,,
2008,1,3,4,1432,1330,1531,1430,WN,146,N507SW,59,60,44,61,62,STL,MDW,251,1,C,N,,,,
2008,1,3,4,NA,655,NA,755,WN,387,,NA,60,NA,NA,NA,STL,MDW,251,1,N,Y,,,,
2008,1,3,4,927,915,1026,1015,WN,547,N525SW,59,60,42,11,12,STL,MDW,251,0,N,N,,,,
2008,1,3,4,NA,1805,NA,1905,WN,744,,NA,60,NA,NA,NA,STL,MDW,251,0,A,Y,,,,
2008,1,3,4,2107,2100,2229,2200,WN,1050,N212WN,82,60,42,29,7,STL,MDW,251,1,A,N,,,,
2008,1,3,4,1720,1720,1817,1820,WN,1430,N523SW,57,60,43,-3,0,STL,MDW,251,1,A,Y,,,,
2008,1,3,4,1021,1025,1118,1125,WN,1488,N461WN,57,60,44,-7,-4,STL,MDW,251,1,N,N,,,,
2008,1,3,4,NA,1235,NA,1335,WN,1489,,NA,60,NA,NA,NA,STL,MDW,251,0,N,N,,,,
2008,1,3,4,1536,1525,1632,1625,WN,2176,N504SW,56,60,44,7,11,STL,MDW,251,0,N,N,,,,
2008,1,3,4,2012,1940,2130,2040,WN,3168,N513SW,78,60,50,50,32,STL,MDW,251,0,N,N,,,,
2008,1,3,4,815,810,919,910,WN,3757,N446WN,64,60,44,9,5,STL,MDW,251,0,N,N,,,,
2008,1,3,4,1919,1920,2044,2050,WN,166,N741SA,85,90,71,-6,-1,STL,OKC,462,0,N,N,,,,
2008,1,3,4,1139,1140,1301,1310,WN,354,N496WN,82,90,70,-9,-1,STL,OKC,462,0,N,N,,,,
2008,1,3,4,2011,1955,2127,2105,WN,141,N370SW,76,70,64,22,16,STL,OMA,342,0,N,N,,,,
2008,1,3,4,1554,1540,1701,1650,WN,484,N673AA,67,70,57,11,14,STL,OMA,342,0,N,N,,,,
2008,1,3,4,823,825,931,935,WN,1835,N462WN,68,70,58,-4,-2,STL,OMA,342,0,N,N,,,,
2008,1,3,4,1106,1105,1215,1215,WN,3917,N609SW,69,70,58,0,1,STL,OMA,342,0,N,N,,,,
2008,1,3,4,2008,1950,2245,2215,WN,194,N672SW,217,205,194,30,18,STL,PHX,1262,0,N,Y,,,,
2008,1,3,4,1329,1320,1544,1545,WN,340,N634SW,195,205,182,-1,9,STL,PHX,1262,0,B,N,,,,
2008,1,3,4,937,935,1156,1210,WN,1245,N747SA,199,215,184,-14,2,STL,PHX,1262,1,C,Y,,,,
2008,1,3,4,1516,1510,1732,1740,WN,2453,N662SW,196,210,185,-8,6,STL,PHX,1262,1,C,N,,,,
2008,1,3,4,625,625,907,900,WN,2646,N647SW,222,215,181,7,0,STL,PHX,1262,1,A,Y,,,,
2008,1,3,4,744,745,937,940,WN,63,N768SW,53,55,42,-3,-1,STL,SDF,254,1,B,N,,,,
2008,1,3,4,1158,1150,1346,1345,WN,87,N340LV,48,55,38,1,8,STL,SDF,254,1,N,Y,,,,
2008,1,3,4,2038,1950,2230,2145,WN,2039,N386SW,52,55,39,45,48,STL,SDF,254,0,N,N,,,,
2008,1,3,4,808,810,1018,1030,WN,2527,N602SW,190,200,174,-12,-2,STL,SLC,1156,0,N,Y,,,,
2008,1,3,4,1820,1735,2034,1955,WN,3743,N247WN,194,200,183,39,45,STL,SLC,1156,0,N,N,,,,
2008,1,3,4,705,705,1015,1020,WN,124,N450WN,130,135,108,-5,0,STL,TPA,869,0,N,N,,,,
2008,1,3,4,1707,1630,2014,1945,WN,773,N472WN,127,135,112,29,37,STL,TPA,869,0,N,N,,,,
2008,1,3,4,2050,2020,2200,2135,WN,490,N651SW,70,75,57,25,30,STL,TUL,351,0,A,N,,,,
2008,1,3,4,822,825,931,940,WN,2094,N395SW,69,75,58,-9,-3,STL,TUL,351,1,A,N,,,,
2008,1,3,4,1701,1535,1852,1735,WN,360,N427WN,231,240,218,77,86,TPA,ABQ,1497,1,A,N,,,,
2008,1,3,4,1826,1755,2116,2035,WN,3603,N368SW,170,160,160,41,31,TPA,ALB,1130,1,B,N,,,,
